1	manual	195.600569	76.085767	0.0
1	manual	55.006662	167.640053	0.0
1	manual	161.990008	15.922525	0.0
1	manual	94.692771	163.460804	0.0
1	manual	198.282525	109.929416	0.0
1	manual	108.219887	107.965627	0.0
1	manual	138.459986	101.863767	0.0
1	manual	33.918830	100.695846	0.0
1	manual	197.237561	119.746160	0.0
1	manual	173.627407	44.138635	0.0
1	manual	125.544748	108.158611	0.0
1	manual	143.355053	36.623850	0.0
1	manual	28.498249	70.327556	0.0
1	manual	111.121900	110.437052	0.0
1	manual	151.824098	51.233718	0.0
1	manual	54.765158	88.599572	0.0
1	manual	36.429390	84.521176	0.0
1	manual	51.036975	75.989324	0.0
1	manual	109.524586	202.810670	0.0
1	manual	144.997105	26.387056	0.0
1	manual	111.545635	103.889874	0.0
1	manual	176.200530	138.296297	0.0
1	manual	171.501234	58.149493	0.0
1	manual	172.916328	27.981610	0.0
1	manual	156.718955	41.563582	0.0
1	manual	122.921939	-1.003118	0.0
1	manual	106.178309	109.586115	0.0
1	manual	51.223032	108.430032	0.0
1	manual	109.752429	108.033319	0.0
1	manual	112.913663	102.972937	0.0
1	manual	105.556069	109.958217	0.0
1	manual	87.940918	214.411756	0.0
1	manual	139.151363	46.777644	0.0
1	manual	182.328948	48.111176	0.0
1	manual	64.258256	86.193739	0.0
1	manual	171.318299	59.690325	0.0
1	manual	110.705666	107.652507	0.0
1	manual	166.665935	89.380876	0.0
1	manual	111.898264	192.541731	0.0
1	manual	142.726224	60.801451	0.0
1	manual	106.034436	48.730693	0.0
1	manual	143.180421	32.901453	0.0
1	manual	142.853906	159.404771	0.0
1	manual	194.482523	111.692304	0.0
1	manual	216.870521	34.567779	0.0
1	manual	139.553016	35.193547	0.0
1	manual	85.031620	133.111327	0.0
1	manual	107.814840	105.293750	0.0
1	manual	189.796467	124.345312	0.0
1	manual	179.668386	47.984201	0.0
1	manual	132.640199	108.622731	0.0
1	manual	31.857762	98.251529	0.0
1	manual	191.523234	123.547758	0.0
1	manual	149.171471	26.234200	0.0
1	manual	197.509221	116.513845	0.0
1	manual	95.297952	216.524463	0.0
1	manual	59.628963	70.308816	0.0
1	manual	134.867461	46.802590	0.0
1	manual	181.199580	123.717976	0.0
1	manual	148.390488	162.532019	0.0
1	manual	201.398498	124.136561	0.0
1	manual	107.018911	109.581057	0.0
1	manual	107.829416	109.190176	0.0
1	manual	155.804564	130.698872	0.0
1	manual	83.593206	241.737076	0.0
1	manual	131.456816	25.502949	0.0
1	manual	189.264250	127.500500	0.0
1	manual	128.294505	142.520374	0.0
1	manual	131.408035	72.057841	0.0
1	manual	148.733348	73.275863	0.0
1	manual	134.986874	125.095245	0.0
1	manual	149.671503	56.788034	0.0
1	manual	170.798373	69.085748	0.0
1	manual	139.715920	95.100127	0.0
1	manual	193.695325	119.490457	0.0
1	manual	133.714379	7.710812	0.0
1	manual	139.579514	106.742544	0.0
1	manual	114.359757	195.596811	0.0
1	manual	110.494692	109.824502	0.0
1	manual	185.251409	127.111002	0.0
1	manual	151.084022	33.951835	0.0
1	manual	201.058949	126.812653	0.0
1	manual	131.058879	124.173206	0.0
1	manual	149.189249	12.335580	0.0
1	manual	168.933517	167.963315	0.0
1	manual	102.337264	218.431478	0.0
1	manual	111.063786	58.410420	0.0
1	manual	159.302356	173.070485	0.0
1	manual	158.908197	124.365593	0.0
1	manual	46.447121	101.028313	0.0
1	manual	180.359611	84.086089	0.0
1	manual	114.332327	110.934591	0.0
1	manual	150.064065	107.564390	0.0
1	manual	174.814615	60.167176	0.0
1	manual	157.301397	102.161898	0.0
1	manual	105.716298	109.939130	0.0
1	manual	54.537311	107.234638	0.0
1	manual	192.096063	124.140843	0.0
1	manual	201.972497	120.640997	0.0
1	manual	196.416547	64.591523	0.0
1	manual	191.616135	116.837635	0.0
1	manual	176.544283	125.785540	0.0
1	manual	103.010645	112.350836	0.0
1	manual	126.841971	36.360434	0.0
1	manual	171.352437	63.755558	0.0
1	manual	106.138193	106.249128	0.0
1	manual	185.518134	121.672451	0.0
1	manual	60.588149	74.104429	0.0
1	manual	156.974284	2.821704	0.0
1	manual	159.731194	89.263736	0.0
1	manual	185.779822	124.698422	0.0
1	manual	178.488974	148.382763	0.0
1	manual	139.802008	118.491568	0.0
1	manual	156.555811	54.799362	0.0
1	manual	165.756237	87.909421	0.0
1	manual	140.336455	152.337657	0.0
1	manual	214.785233	46.001287	0.0
1	manual	140.272092	122.425265	0.0
1	manual	113.218165	34.789269	0.0
1	manual	135.470985	204.185555	0.0
1	manual	94.932743	200.733339	0.0
1	manual	108.703805	187.508920	0.0
1	manual	108.232159	109.075707	0.0
1	manual	116.811230	39.853814	0.0
1	manual	210.817258	33.611291	0.0
1	manual	159.900569	47.053206	0.0
1	manual	167.479485	129.310451	0.0
1	manual	151.459351	159.074046	0.0
1	manual	151.242002	13.760208	0.0
1	manual	75.456538	199.521878	0.0
1	manual	169.904865	22.747533	0.0
1	manual	127.434815	12.894415	0.0
1	manual	152.223649	95.293388	0.0
1	manual	103.269816	112.150571	0.0
1	manual	60.895556	93.748795	0.0
1	manual	135.030092	40.650735	0.0
1	manual	97.317103	9.011674	0.0
1	manual	195.350990	119.394106	0.0
1	manual	115.609869	18.685417	0.0
1	manual	197.845826	116.488486	0.0
1	manual	125.945860	198.462876	0.0
1	manual	151.513996	9.924960	0.0
1	manual	144.605743	31.360649	0.0
1	manual	42.278186	66.064355	0.0
1	manual	163.054330	-1.557648	0.0
1	manual	106.453039	113.884636	0.0
1	manual	191.878887	121.332183	0.0
1	manual	157.511680	75.555575	0.0
1	manual	164.902787	42.418753	0.0
1	manual	107.572202	108.657590	0.0
1	manual	149.617000	121.716388	0.0
1	manual	102.524733	106.264006	0.0
1	manual	149.585508	91.938365	0.0
1	manual	181.536678	115.713218	0.0
1	manual	47.786947	94.705318	0.0
1	manual	107.839543	128.606443	0.0
1	manual	153.587382	142.597745	0.0
1	manual	53.371611	93.809385	0.0
1	manual	129.303231	1.484325	0.0
1	manual	107.033503	109.636199	0.0
1	manual	178.469075	85.626681	0.0
1	manual	191.136413	121.873700	0.0
1	manual	52.014624	114.062441	0.0
1	manual	144.908843	66.859020	0.0
1	manual	123.991348	18.559902	0.0
1	manual	109.616494	193.371919	0.0
1	manual	176.128383	31.375230	0.0
1	manual	46.801106	91.912702	0.0
1	manual	159.391056	-2.568529	0.0
1	manual	83.630528	213.995909	0.0
1	manual	182.062094	44.242627	0.0
1	manual	108.097177	106.125008	0.0
1	manual	108.293295	26.517483	0.0
1	manual	122.624135	38.705486	0.0
1	manual	138.228098	8.320163	0.0
1	manual	192.682277	129.762404	0.0
1	manual	137.315184	165.576719	0.0
1	manual	89.816501	197.470926	0.0
1	manual	148.152617	133.907472	0.0
1	manual	134.142689	31.383098	0.0
1	manual	161.357571	98.055412	0.0
1	manual	200.255774	38.665582	0.0
1	manual	110.066973	110.680990	0.0
1	manual	121.361780	199.454958	0.0
1	manual	174.944633	92.774924	0.0
1	manual	50.474844	99.934057	0.0
1	manual	160.089193	66.671756	0.0
1	manual	116.106486	133.438357	0.0
1	manual	114.053551	110.948439	0.0
1	manual	49.674153	93.247614	0.0
1	manual	176.473939	57.879460	0.0
1	manual	196.376834	120.257651	0.0
1	manual	47.274199	98.383580	0.0
1	manual	47.384192	96.738050	0.0
1	manual	150.856015	42.457834	0.0
1	manual	129.462316	81.028568	0.0
1	manual	42.202734	104.346763	0.0
1	manual	164.844127	36.704127	0.0
1	manual	168.073065	21.217411	0.0
1	manual	120.203796	218.238168	0.0
1	manual	178.773128	144.285286	0.0
1	manual	188.088124	115.427813	0.0
1	manual	104.175843	106.994365	0.0
1	manual	184.031360	119.665621	0.0
1	manual	178.720479	70.709371	0.0
1	manual	154.738494	20.601168	0.0
1	manual	150.804544	30.041789	0.0
1	manual	160.456555	79.497785	0.0
1	manual	196.377786	24.795311	0.0
1	manual	179.799883	44.012343	0.0
1	manual	182.504853	79.466083	0.0
1	manual	109.751438	107.164866	0.0
1	manual	137.777464	22.842229	0.0
1	manual	153.656738	147.706200	0.0
1	manual	136.494810	39.385232	0.0
1	manual	171.794592	95.167813	0.0
1	manual	179.776442	67.918286	0.0
1	manual	185.248156	14.475279	0.0
1	manual	211.856125	28.284504	0.0
1	manual	67.710795	82.991067	0.0
1	manual	121.566698	207.459535	0.0
1	manual	53.046196	93.375537	0.0
1	manual	171.366705	47.884759	0.0
1	manual	94.599974	131.531709	0.0
1	manual	107.183757	108.415102	0.0
1	manual	191.301866	30.399636	0.0
1	manual	191.114504	124.292270	0.0
1	manual	107.472046	110.530853	0.0
1	manual	192.784953	124.944999	0.0
1	manual	169.529186	117.416342	0.0
1	manual	164.683771	52.712588	0.0
1	manual	163.035858	124.393539	0.0
1	manual	110.520641	108.374644	0.0
1	manual	189.884399	108.225699	0.0
1	manual	179.882590	130.772027	0.0
1	manual	109.541658	102.879707	0.0
1	manual	169.926036	80.966332	0.0
1	manual	189.844003	117.780768	0.0
1	manual	156.264662	45.507716	0.0
1	manual	185.724483	127.146246	0.0
1	manual	107.863305	109.471111	0.0
1	manual	181.221346	30.282398	0.0
1	manual	137.446423	38.482752	0.0
1	manual	198.013456	130.206583	0.0
1	manual	113.251970	106.445473	0.0
1	manual	102.768077	177.686708	0.0
1	manual	108.904192	104.725858	0.0
1	manual	125.830821	20.315395	0.0
1	manual	91.575838	17.812163	0.0
1	manual	197.667584	122.899835	0.0
1	manual	173.271803	45.488002	0.0
1	manual	141.312949	38.084240	0.0
1	manual	137.092623	3.693390	0.0
1	manual	177.801006	20.419289	0.0
1	manual	148.348985	92.638905	0.0
1	manual	102.646417	90.485275	0.0
1	manual	156.578372	125.372517	0.0
1	manual	177.372944	52.101063	0.0
1	manual	200.907563	126.631296	0.0
1	manual	128.869848	32.157369	0.0
1	manual	143.886542	138.174038	0.0
1	manual	153.395703	16.558827	0.0
1	manual	110.609115	111.130321	0.0
1	manual	138.185609	15.166220	0.0
1	manual	84.186819	187.374933	0.0
1	manual	198.296468	120.713522	0.0
1	manual	193.386508	41.712279	0.0
1	manual	143.983458	101.057989	0.0
1	manual	168.871377	116.284416	0.0
1	manual	174.614916	34.518419	0.0
1	manual	123.496400	143.482482	0.0
1	manual	144.104940	8.924932	0.0
1	manual	191.411315	8.121885	0.0
1	manual	246.397492	71.733414	0.0
1	manual	152.146680	50.681796	0.0
1	manual	154.601051	39.959298	0.0
1	manual	170.302673	122.673757	0.0
1	manual	203.818211	120.323375	0.0
1	manual	185.081280	64.954605	0.0
1	manual	152.206764	129.985766	0.0
1	manual	114.851402	217.513192	0.0
1	manual	89.985623	184.169657	0.0
1	manual	110.565868	19.860456	0.0
1	manual	201.218540	126.181627	0.0
1	manual	185.363503	118.721182	0.0
1	manual	191.150646	121.564823	0.0
1	manual	134.857393	9.121353	0.0
1	manual	118.817307	158.883071	0.0
1	manual	185.353404	29.074014	0.0
1	manual	200.060954	127.041237	0.0
1	manual	114.747246	169.520598	0.0
1	manual	199.312553	53.395730	0.0
1	manual	175.394731	68.481190	0.0
1	manual	205.595545	122.134729	0.0
1	manual	111.684408	107.791107	0.0
1	manual	171.490815	48.262329	0.0
1	manual	195.487996	118.537974	0.0
1	manual	123.155152	219.102854	0.0
1	manual	151.013109	30.214877	0.0
1	manual	182.577811	76.945244	0.0
1	manual	113.760278	105.401691	0.0
1	manual	153.206232	88.075110	0.0
1	manual	111.990681	106.655475	0.0
1	manual	113.831663	108.315478	0.0
1	manual	131.592387	97.245619	0.0
1	manual	191.781579	52.614002	0.0
1	manual	159.535288	187.401679	0.0
1	manual	129.396728	233.146104	0.0
1	manual	144.737435	28.633139	0.0
1	manual	145.242114	24.981624	0.0
1	manual	121.876196	209.451746	0.0
1	manual	182.731222	126.825702	0.0
1	manual	105.763529	51.639300	0.0
1	manual	109.928231	124.608802	0.0
1	manual	109.699109	108.001903	0.0
1	manual	192.665589	122.316793	0.0
1	manual	146.959363	167.059228	0.0
1	manual	145.680393	133.716409	0.0
1	manual	181.381227	84.544028	0.0
1	manual	189.014236	125.447450	0.0
1	manual	202.576618	84.206526	0.0
1	manual	155.122453	35.650396	0.0
1	manual	130.635145	19.412259	0.0
1	manual	108.638478	105.351602	0.0
1	manual	194.921346	127.958286	0.0
1	manual	188.612219	42.675704	0.0
1	manual	198.767405	120.159068	0.0
1	manual	106.656476	30.337826	0.0
1	manual	109.158662	111.176324	0.0
1	manual	43.934944	107.158698	0.0
1	manual	126.172953	28.548964	0.0
1	manual	186.550917	50.856832	0.0
1	manual	109.099638	209.775349	0.0
1	manual	137.735083	20.815070	0.0
1	manual	123.584096	40.441095	0.0
1	manual	121.017896	30.286826	0.0
1	manual	168.692391	38.776881	0.0
1	manual	78.518790	162.308434	0.0
1	manual	105.596876	63.195276	0.0
1	manual	109.228062	173.243793	0.0
1	manual	116.597010	24.058620	0.0
1	manual	138.025065	66.506618	0.0
1	manual	136.603206	-11.027523	0.0
1	manual	175.753430	62.549795	0.0
1	manual	148.258885	86.337437	0.0
1	manual	182.619069	36.338809	0.0
1	manual	183.050487	129.312518	0.0
1	manual	42.565273	110.073897	0.0
1	manual	163.995673	142.048248	0.0
1	manual	199.487924	157.253996	0.0
1	manual	109.036874	107.138837	0.0
1	manual	212.476035	25.967732	0.0
1	manual	187.982644	-2.239029	0.0
1	manual	35.880449	96.613527	0.0
1	manual	189.812819	81.576517	0.0
1	manual	103.862279	87.281557	0.0
1	manual	140.044543	74.583214	0.0
1	manual	167.240209	108.025196	0.0
1	manual	185.245152	57.217196	0.0
1	manual	127.116530	14.171004	0.0
1	manual	134.420480	44.591753	0.0
1	manual	140.586907	85.243740	0.0
1	manual	99.695517	197.816586	0.0
1	manual	154.244436	43.637245	0.0
1	manual	89.290910	199.346056	0.0
1	manual	106.790006	110.395683	0.0
1	manual	189.832022	112.947004	0.0
1	manual	142.380807	-9.219596	0.0
1	manual	200.658376	26.386361	0.0
1	manual	164.561334	66.320974	0.0
1	manual	112.739802	103.765648	0.0
1	manual	107.232259	106.296546	0.0
1	manual	134.651016	69.033464	0.0
1	manual	126.228509	10.005352	0.0
1	manual	187.474118	128.966708	0.0
1	manual	104.745120	81.559744	0.0
1	manual	122.267718	44.523809	0.0
1	manual	190.109249	156.561617	0.0
1	manual	190.111159	45.550686	0.0
1	manual	144.393190	37.337566	0.0
1	manual	156.105891	114.356578	0.0
1	manual	153.015970	144.324544	0.0
1	manual	101.304692	201.083912	0.0
1	manual	32.692299	96.471078	0.0
1	manual	40.067441	93.554528	0.0
1	manual	181.148800	122.752971	0.0
1	manual	115.961318	169.157817	0.0
1	manual	172.641874	49.553435	0.0
1	manual	107.300442	201.121618	0.0
1	manual	132.877764	62.497288	0.0
1	manual	100.614570	206.446618	0.0
1	manual	158.015516	57.666487	0.0
1	manual	137.893651	97.624030	0.0
1	manual	143.654455	36.706294	0.0
1	manual	201.193841	129.750189	0.0
1	manual	238.461365	109.484582	0.0
1	manual	177.085909	38.072955	0.0
1	manual	147.958017	81.417743	0.0
1	manual	179.993745	-1.971101	0.0
1	manual	140.295755	191.247885	0.0
1	manual	142.100871	31.753561	0.0
1	manual	127.786299	143.554859	0.0
1	manual	130.884132	121.403823	0.0
1	manual	133.535062	97.984500	0.0
1	manual	168.858980	99.826103	0.0
1	manual	107.413802	45.781969	0.0
1	manual	167.260769	83.390758	0.0
1	manual	129.379034	63.697377	0.0
1	manual	108.573929	105.349403	0.0
1	manual	152.500305	24.653146	0.0
1	manual	118.733270	90.660627	0.0
1	manual	109.355386	108.752677	0.0
1	manual	51.899299	99.394551	0.0
1	manual	122.771687	22.072847	0.0
1	manual	119.133177	158.518139	0.0
1	manual	194.847820	72.644243	0.0
1	manual	35.243282	103.897198	0.0
1	manual	105.872589	111.825057	0.0
1	manual	107.087957	110.488513	0.0
1	manual	149.822853	152.872765	0.0
1	manual	108.713228	107.231021	0.0
1	manual	165.453370	105.738220	0.0
1	manual	108.871257	110.152392	0.0
